"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"NGC985","38.6575","-8.7875","285","2422305617356001162","MIS","0","0.037288988420216614","0.20371466875076294","GALEX J023437.6-084716","38.656959348610727","-8.7878174265586484","3","1543.1","1543.1","15.5447292","0.00679915352","15.24405","0.003486184","2198.41724","13.7636986","2899.87622","9.308933","0.0329065733","false","0.00184165919","0.00298756827","38.64962","-8.58423","2004-10-21","2004-10-21","2004-10-21","53299.447337962964","53299.447337962964","53299.465196759258","MISDR1_18416_0455","3310","1","-999","2422305617352851456","85.976524353027344","75.911949157714844","0","20.422466278076172","19.22239875793457","0"
"NGC985","38.6575","-8.7875","285","3072759104162239425","GII","0","0.032415054010215827","0.16902989149093628","GALEX J023437.6-084716","38.657053112995058","-8.7878111657718812","3","3372.25","3372.25","15.669404","0.00419847155","15.3797741","0.00260408781","1959.92993","7.577081","2559.11572","6.136429","0.0329065733","false","0.00213979627","0.002699822","38.63345","-8.62040","2004-11-18","2004-11-18","2004-11-18","53327.392754629625","53327.4344212963","53327.480775462966","GI1_045008_NGC985","21797","1","-999","3072759104159088640","75.87353515625","66.369499206542969","0","18.207008361816406","16.884109497070312","0"
"NGC985","38.6575","-8.7875","285","6380872933865161861","AIS","0","0.021419705022985739","0.17070503532886505","GALEX J023437.7-084715","38.657154852471017","-8.7876053516798862","3","112","112","15.0947285","0.017865546","14.8873405","0.0106003648","3327.442","54.7390137","4027.75732","39.31464","0.0329065733","false","0.00142707326","0.002159275","38.68307","-8.61883","2005-11-05","2005-11-05","2005-11-05","53679.421817129631","53679.421817129631","53679.423113425932","AIS_283","50283","1","1","6380872933862014976","119.41632843017578","111.50031280517578","0","30.910678863525391","30.902811050415039","0"
"PG2304+042","346.7620833","4.549166667","286","6376158289206445173","AIS","0","0.0056659322850873","0.43599316477775574","GALEX J230702.9+043257","346.76214724511169","4.5492363389979564","1","94","0","-999","-999","17.36194","0.0379894376","-999","-999","412.309937","14.42304","0.06973342","false","-99","0.00181148888","347.18548","4.65893","2011-10-13","2011-10-13","2011-10-13","55847.550092592588","55847.550092592588","55847.551180555558","AIS_149","50149","1","58","6376158289205395456","12.224306106567383","12.645973205566406","1","-99","-99","-999"
"PICTORA","79.95708333","-45.77888889","287","2564556033709052072","DIS","0","0.010368382705551247","0.18112005293369293","GALEX J051949.7-454644","79.957330439289692","-45.778901560814731","1","1352.05","0","-999","-999","18.2668571","0.0165192261","-999","-999","179.1663","2.725312","0.04207563","false","-99","0.00162122853","80.19018","-45.69894","2004-02-06","2004-02-06","2004-02-06","53041.771111111113","53041.771111111113","53041.786759259259","CHAMP_PICTORA","7353","1","-999","2564556033707999232","5.3119840621948242","5.30529260635376","0","-99","-99","-999"
"PICTORA","79.95708333","-45.77888889","287","6385517283865788685","AIS","0","0.025760993461676727","0.56417405605316162","GALEX J051949.7-454645","79.957472722578245","-45.77922143994094","3","232.1","87.1","17.9372311","0.08276156","17.5942059","0.02635497","242.722137","18.4972954","332.9024","8.078852","0.04207563","false","0.0013657622","0.00258712471","80.42358","-45.31906","2007-11-24","2007-12-13","2008-01-02","54428.507870370369","54447.924537037034","54467.399467592593","AIS_415","50415","1","13","6385517283862642688","9.8700046539306641","9.7806329727172852","1","2.2547969818115234","2.315352201461792","256"
"PKS2331-240","353.48","-23.72805556","288","6380556364710677568","AIS","0","0.013143911184289868","0.2691662609577179","GALEX J233355.2-234341","353.48022099637768","-23.72813957420464","3","112","112","20.2427082","0.193503454","19.4324265","0.09855817","29.0348","5.17342","61.2391663","5.55766153","0.02831854","false","0.00163786043","0.00175694958","353.31071","-23.94816","2003-10-16","2003-10-16","2003-10-16","52928.753124999996","52928.753124999996","52928.7544212963","AIS_274","50274","1","85","6380556364707528704","1.8156397342681885","1.8855763673782349","0","0.26972231268882751","0.23261339962482452","0"
"SBS0915+556","139.805","55.46527778","289","2429131385541239462","MIS","0","0.023286074342058052","0.547296404838562","GALEX J091913.3+552755","139.80567074879079","55.4653554450714","3","1646.15","1646.15","19.50118","0.04305217","19.3198185","0.0247281268","57.4817123","2.278741","67.93163","1.54679739","0.0294648241","false","0.00130247965","0.00183177507","140.53379","55.10813","2004-04-21","2004-04-21","2004-04-21","53116.295532407414","53116.295532407414","53116.314583333326","MISDR1_03084_0554","3504","1","-999","2429131385538084864","2.0140602588653564","2.0558681488037109","1","0.53398340940475464","0.54247105121612549","0"
"SBS0915+556","139.805","55.46527778","289","6373625039114210609","AIS","0","0.0076322607111294887","0.56640893220901489","GALEX J091913.2+552755","139.8050915458322","55.465393915986539","3","110","110","19.5213165","0.179608762","19.1397247","0.08650132","56.42548","9.331963","80.18807","6.387085","0.0294648241","false","0.00357118575","0.00245011877","140.57463","55.10654","2004-01-18","2004-01-18","2004-01-18","53022.798298611116","53022.798298611116","53022.799571759264","AIS_77","50077","1","81","6373625039111061504","2.3774433135986328","2.4449052810668945","257","0.52417141199111938","0.51972043514251709","0"
"SBS0915+556","139.805","55.46527778","289","6373625040187951757","AIS","0","0.0049874878881856523","0.5474017858505249","GALEX J091913.2+552754","139.80508419801609","55.465209725952583","3","232.05","108.05","19.3642578","0.132761642","19.431942","0.0635896549","65.20767","7.971527","61.26648","3.58739781","0.0294648241","false","0.00398259657","0.002225433","138.83951","55.47490","2006-12-29","2007-01-03","2007-01-07","54098.990057870367","54103.19839120371","54107.412870370375","AIS_77","50077","1","82","6373625040184803328","1.8164495229721069","1.7965624332427979","17","0.60575467348098755","0.67304450273513794","0"
"SBS1301+540","195.9979167","53.79166667","290","6374539747962917328","AIS","0","0.0064450595047889159","0.504948079586029","GALEX J130359.5+534729","195.99791875296361","53.791559259187622","3","176.05","89.05","17.7572861","0.06934636","17.2085438","0.0232984573","286.475281","18.2928333","474.878265","10.1877813","0.01973189","false","0.00105181138","0.0019376612","195.38898","53.43872","2005-03-06","2005-04-01","2005-04-27","53435.004953703705","53461.088287037041","53487.192685185189","AIS_103","50103","1","2","6374539747959767040","14.079353332519531","13.665873527526856","0","2.6612470149993896","2.6960508823394775","0"
"SBS1301+540","195.9979167","53.79166667","290","6374434290409669032","AIS","0","0.005396205227497319","0.48147761821746826","GALEX J130359.4+534729","195.9978161127523","53.791599157243859","3","195.1","106.05","17.9125156","0.07947944","17.2571068","0.0248039346","248.310669","18.172739","454.105927","10.3716516","0.01973189","false","0.00357320067","0.00172455632","196.36374","54.22238","2005-03-06","2005-04-01","2005-04-27","53435.003229166665","53461.086562500008","53487.191238425927","AIS_100","50100","1","91","6374434290406522880","13.46348762512207","13.348084449768066","0","2.3067123889923096","2.3625297546386719","0"
"SBS1301+540","195.9979167","53.79166667","290","2866262024370783482","MIS","0","0.011060442861451861","0.468018501996994","GALEX J130359.5+534729","195.998028178866","53.791494493212973","1","1040","0","-999","-999","16.9255524","0.008704278","-999","-999","616.2804","4.9394803","0.01973189","false","-99","0.00153584452","196.43538","54.18254","2005-06-08","2005-06-08","2005-06-08","53529.982199074075","53529.982199074075","53529.994236111117","MISDR3_00872_1039","15928","1","-999","2866262024369733632","18.271692276000977","18.074604034423828","9","-99","-99","-999"
"SDSSJ104326.47+110524.2","160.8604167","11.09","291","3853500321012650651","MIS","0","0.014668583045436496","0.1202489510178566","GALEX J104326.5+110524","160.86056111638061","11.090199209124309","1","1662.3","0","-999","-999","17.7336826","0.0115456181","-999","-999","292.769775","3.11253023","0.0276519191","false","-99","0.0015441844","160.74049","11.11423","2011-04-08","2011-04-08","2011-04-08","55659.2784837963","55659.2784837963","55659.297719907408","MISGCSN3_12220_0313","43987","7","-999","3853500321011597312","8.68013858795166","8.82648754119873","0","-99","-99","-999"
"SDSSJ104326.47+110524.2","160.8604167","11.09","291","6381893320384187200","AIS","0","0.012354504675003947","0.14916627109050751","GALEX J104326.5+110524","160.86050748563511","11.09018563726058","3","439.05","110","17.76385","0.06420937","17.5926456","0.0194498133","284.749176","16.8356972","333.3812","5.97072","0.0276519191","false","0.00136131281","0.00141068688","160.71790","11.14186","2005-03-18","2006-03-09","2007-02-27","53447.6040625","53803.062395833331","54158.502881944449","AIS_312","50312","1","38","6381893320381038592","9.8842000961303711","10.11708927154541","0","2.6452124118804932","2.7159631252288818","0"
"SWIFTJ212745.6+565636","321.9373","56.9444","292","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"UGC01479","30.07958333","24.47361111","293","6373132453609996603","AIS","0","0.033588142597551086","0.46243017911911011","GALEX J020019.0+242827","30.079507349312561","24.47416662457945","3","192","192","19.96188","0.168665022","18.835","0.0659666955","37.6053734","5.840434","106.169456","6.449032","0.09947141","false","0.00667903","0.0122154271","29.84913","24.88651","2007-09-11","2007-09-11","2007-09-12","54354.489710648144","54354.989710648151","54355.518055555549","AIS_63","50063","1","77","6373132453606850560","3.1477484703063965","2.1916310787200928","0","0.34933972358703613","0.3240264356136322","0"
"UGC01479","30.07958333","24.47361111","293","6377178579090804084","AIS","0","0.026401083493202283","0.54776227474212646","GALEX J020019.0+242826","30.079422161248122","24.474025957643","3","176","176","19.9032345","0.15259555","18.81768","0.0693052039","39.69244","5.57724667","107.876671","6.88436","0.09947141","false","0.0063078","0.0120713413","30.36023","23.98980","2007-09-11","2007-09-11","2007-09-12","54354.488171296296","54354.988171296296","54355.51635416667","AIS_178","50178","1","5","6377178579087654912","3.1983644962310791","2.3790209293365479","17","0.36872777342796326","0.29437753558158875","0"
"UGC03142","70.945","28.97194444","294","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"UGC03478","98.19666667","63.67361111","295","6374258317009620078","AIS","0","0.010047435080292884","0.39228278398513794","GALEX J063247.1+634025","98.1964521824752","63.6737489280658","3","216","216","17.7685146","0.0458368063","16.85591","0.0204287283","283.52832","11.9668808","657.1069","12.3608255","0.09164798","false","0.0166717041","0.0019925565","97.61199","63.38048","2006-12-21","2007-01-17","2007-02-13","54090.442719907405","54117.401053240741","54144.33565972223","AIS_95","50095","1","43","6374258317006471168","19.48213005065918","13.2476167678833","0","2.6338710784912109","1.625033974647522","0"
"UGC03601","103.95625","40.00027778","296","6373800904066336731","AIS","0","0.0085563645487832189","0.28266340494155884","GALEX J065549.5+400000","103.9563907218764","40.000184421007233","3","326","216","18.5557938","0.07086273","17.79281","0.0278095622","137.30452","8.959275","277.252655","7.09970045","0.08372006","false","0.00232587871","0.0017158119","104.23556","40.18536","2006-12-30","2007-01-20","2007-02-09","54099.893263888895","54120.059930555552","54140.228912037033","AIS_82","50082","1","28","6373800904063188992","8.2200813293457031","7.7695059776306152","0","1.2755070924758911","1.3498518466949463","0"
"UGC03995A","116.0291667","29.24916667","297","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"UGC05881","161.6770833","25.93166667","298","6387874665786772794","AIS","0","0.012465878149640435","0.40804418921470642","GALEX J104642.5+255554","161.67728076369039","25.931774515719241","3","191.1","191.1","18.7641888","0.07343043","17.6825771","0.03251672","113.3252","7.662539","306.8799","9.188516","0.0303195361","false","0.011481896","0.00290884916","161.34528","25.65402","2007-02-15","2007-02-24","2007-03-06","54146.392002314809","54155.933668981481","54165.496377314819","AIS_482","50482","1","40","6387874665783623680","9.098480224609375","6.5610947608947754","0","1.0527483224868774","0.85656780004501343","0"
"UGC06728","176.3166667","79.68138889","299","6375032372121829712","AIS","0","0.0042298654518141219","0.43504580855369568","GALEX J114516.0+794053","176.31685576178509","79.6814507211938","3","229.05","229.05","17.6100883","0.0350006372","16.94966","0.0185085163","328.069977","10.57335","602.748047","10.2725334","0.103647463","false","0.00113655068","0.00142619049","176.49517","80.11537","2003-12-04","2004-11-25","2005-11-16","52977.797430555562","53334.005763888883","53690.237488425926","AIS_117","50117","1","42","6375032372118683648","17.870479583740234","18.190851211547852","256","3.0476460456848145","3.0940792560577393","0"
